datetime,open,high,low,close
2025-12-15 10:52:00,26368.2,26368.2,26368.0,26368.0
2025-12-15 10:53:00,26368.0,26370.0,26368.0,26370.0
2025-12-15 10:54:00,26370.0,26375.0,26370.0,26375.0
2025-12-15 10:55:00,26375.0,26375.0,26375.0,26375.0
2025-12-15 10:56:00,26375.0,26375.0,26375.0,26375.0
2025-12-15 10:57:00,26375.0,26375.0,26370.0,26370.0
2025-12-15 10:58:00,26370.0,26370.0,26370.0,26370.0
2025-12-15 10:59:00,26370.0,26370.0,26370.0,26370.0
2025-12-15 11:00:00,26370.0,26370.0,26370.0,26370.0
2025-12-15 11:01:00,26370.0,26370.0,26370.0,26370.0
2025-12-15 11:02:00,26370.0,26376.6,26370.0,26376.6
2025-12-15 11:03:00,26376.6,26376.6,26365.0,26368.1
2025-12-15 11:04:00,26368.1,26368.1,26360.3,26362.1
2025-12-15 11:05:00,26362.1,26362.1,26362.1,26362.1
2025-12-15 11:06:00,26362.1,26362.1,26362.1,26362.1
2025-12-15 11:07:00,26362.1,26362.1,26362.1,26362.1
2025-12-15 11:08:00,26362.1,26362.1,26355.2,26355.2
2025-12-15 11:09:00,26355.2,26355.2,26350.0,26350.0
2025-12-15 11:10:00,26350.0,26350.0,26350.0,26350.0
2025-12-15 11:11:00,26350.0,26350.0,26350.0,26350.0
2025-12-15 11:12:00,26350.0,26350.0,26350.0,26350.0
2025-12-15 11:13:00,26350.0,26355.3,26350.0,26355.3
2025-12-15 11:14:00,26355.3,26364.9,26355.3,26364.9
2025-12-15 11:15:00,26364.9,26364.9,26364.9,26364.9
2025-12-15 11:16:00,26364.9,26364.9,26364.9,26364.9
2025-12-15 11:17:00,26364.9,26364.9,26364.9,26364.9
2025-12-15 11:18:00,26364.9,26364.9,26364.9,26364.9
2025-12-15 11:19:00,26364.9,26364.9,26359.1,26359.1
2025-12-15 11:20:00,26359.1,26359.1,26355.0,26355.0
2025-12-15 11:21:00,26355.0,26359.1,26355.0,26359.1
2025-12-15 11:22:00,26359.1,26359.1,26359.1,26359.1
2025-12-15 11:23:00,26359.1,26361.4,26359.1,26361.4
2025-12-15 11:24:00,26361.4,26362.7,26361.4,26362.7
2025-12-15 11:25:00,26362.7,26370.0,26362.7,26370.0
2025-12-15 11:26:00,26370.0,26370.0,26370.0,26370.0
2025-12-15 11:27:00,26370.0,26375.0,26369.8,26369.8
2025-12-15 11:28:00,26369.8,26377.0,26368.0,26377.0
2025-12-15 11:29:00,26377.0,26379.9,26377.0,26379.9
2025-12-15 11:30:00,26379.9,26379.9,26379.2,26379.2
2025-12-15 11:31:00,26379.2,26379.2,26370.1,26370.1
2025-12-15 11:32:00,26370.0,26379.7,26370.0,26379.7
2025-12-15 11:33:00,26379.7,26379.7,26370.0,26370.0
2025-12-15 11:34:00,26370.0,26370.0,26348.5,26348.5
2025-12-15 11:35:00,26348.5,26348.5,26346.0,26346.0
2025-12-15 11:36:00,26346.0,26349.0,26346.0,26349.0
2025-12-15 11:37:00,26349.0,26349.0,26349.0,26349.0
2025-12-15 11:38:00,26349.0,26349.0,26349.0,26349.0
2025-12-15 11:39:00,26349.0,26349.0,26349.0,26349.0
2025-12-15 11:40:00,26349.0,26349.0,26349.0,26349.0
2025-12-15 11:41:00,26349.0,26349.0,26349.0,26349.0
2025-12-15 11:42:00,26349.0,26349.0,26349.0,26349.0
2025-12-15 11:43:00,26349.0,26349.0,26349.0,26349.0
2025-12-15 11:44:00,26349.0,26354.4,26349.0,26354.4
2025-12-15 11:45:00,26354.4,26359.0,26354.4,26359.0
2025-12-15 11:46:00,26359.0,26359.0,26359.0,26359.0
2025-12-15 11:47:00,26359.0,26359.0,26359.0,26359.0
2025-12-15 11:48:00,26359.0,26370.0,26359.0,26370.0
2025-12-15 11:49:00,26370.0,26379.9,26370.0,26379.9
2025-12-15 11:50:00,26379.9,26386.1,26379.0,26386.1
2025-12-15 11:51:00,26386.1,26390.0,26386.1,26387.0
2025-12-15 11:52:00,26387.0,26405.0,26386.9,26402.0
2025-12-15 11:53:00,26402.0,26404.8,26391.4,26391.4
2025-12-15 11:54:00,26391.4,26391.4,26389.4,26391.2
2025-12-15 11:55:00,26391.2,26393.9,26391.2,26393.9
2025-12-15 11:56:00,26393.9,26393.9,26393.9,26393.9
2025-12-15 11:57:00,26393.9,26405.0,26393.9,26405.0
2025-12-15 11:58:00,26405.0,26410.7,26402.8,26402.8
2025-12-15 11:59:00,26402.8,26402.8,26402.8,26402.8
2025-12-15 12:00:00,26402.8,26404.5,26402.8,26403.7
2025-12-15 12:01:00,26403.7,26403.7,26399.9,26400.0
2025-12-15 12:02:00,26400.0,26403.7,26396.9,26403.7
2025-12-15 12:03:00,26403.7,26405.2,26401.8,26401.8
2025-12-15 12:04:00,26401.8,26409.9,26401.8,26409.9
2025-12-15 12:05:00,26409.9,26409.9,26406.0,26406.0
2025-12-15 12:06:00,26406.0,26406.0,26405.9,26405.9
2025-12-15 12:07:00,26405.9,26417.0,26405.9,26417.0
2025-12-15 12:08:00,26417.0,26417.0,26415.4,26415.4
2025-12-15 12:09:00,26415.4,26415.4,26409.0,26409.0
2025-12-15 12:10:00,26409.0,26410.0,26409.0,26409.0
2025-12-15 12:11:00,26409.0,26409.0,26408.9,26408.9
2025-12-15 12:12:00,26408.9,26408.9,26400.4,26401.4
2025-12-15 12:13:00,26401.4,26401.4,26401.4,26401.4
2025-12-15 12:14:00,26401.4,26403.1,26401.4,26403.1
2025-12-15 12:15:00,26402.0,26403.1,26402.0,26403.1
2025-12-15 12:16:00,26403.1,26403.1,26403.1,26403.1
2025-12-15 12:17:00,26403.1,26403.1,26403.1,26403.1
2025-12-15 12:18:00,26403.1,26403.1,26396.9,26396.9
2025-12-15 12:19:00,26396.9,26397.7,26396.8,26397.1
2025-12-15 12:20:00,26397.1,26398.0,26397.1,26398.0
2025-12-15 12:21:00,26398.0,26403.1,26398.0,26403.1
2025-12-15 12:22:00,26403.1,26405.0,26403.1,26405.0
2025-12-15 12:23:00,26405.0,26409.0,26405.0,26409.0
2025-12-15 12:24:00,26409.0,26409.0,26405.0,26405.0
2025-12-15 12:25:00,26405.0,26405.0,26405.0,26405.0
2025-12-15 12:26:00,26405.0,26405.0,26405.0,26405.0
2025-12-15 12:27:00,26405.0,26405.0,26395.7,26402.4
2025-12-15 12:28:00,26402.4,26402.4,26396.0,26396.0
2025-12-15 12:29:00,26396.0,26396.0,26396.0,26396.0
2025-12-15 12:30:00,26396.0,26396.0,26396.0,26396.0
2025-12-15 12:31:00,26396.0,26409.0,26396.0,26409.0
2025-12-15 12:32:00,26409.0,26409.0,26403.2,26403.2
2025-12-15 12:33:00,26403.2,26410.0,26403.2,26410.0
2025-12-15 12:34:00,26410.0,26410.0,26410.0,26410.0
2025-12-15 12:35:00,26410.0,26410.0,26408.0,26408.0
2025-12-15 12:36:00,26408.0,26408.0,26408.0,26408.0
2025-12-15 12:37:00,26408.0,26408.0,26408.0,26408.0
2025-12-15 12:38:00,26408.0,26408.0,26408.0,26408.0
2025-12-15 12:39:00,26408.0,26408.0,26401.3,26401.3
2025-12-15 12:40:00,26401.3,26401.3,26401.3,26401.3
2025-12-15 12:41:00,26401.3,26401.3,26395.0,26395.0
2025-12-15 12:42:00,26395.0,26395.0,26393.8,26393.8
2025-12-15 12:43:00,26393.8,26394.0,26389.9,26394.0
2025-12-15 12:44:00,26394.0,26394.0,26389.5,26389.5
2025-12-15 12:45:00,26389.5,26390.0,26389.5,26390.0
2025-12-15 12:46:00,26390.0,26390.0,26390.0,26390.0
2025-12-15 12:47:00,26390.0,26391.0,26390.0,26391.0
2025-12-15 12:48:00,26391.0,26392.0,26390.0,26392.0
2025-12-15 12:49:00,26392.0,26392.0,26392.0,26392.0
2025-12-15 12:50:00,26392.0,26400.0,26392.0,26400.0
2025-12-15 12:51:00,26400.0,26400.0,26400.0,26400.0
2025-12-15 12:52:00,26400.0,26400.0,26400.0,26400.0
2025-12-15 12:53:00,26400.0,26400.6,26400.0,26400.6
2025-12-15 12:54:00,26400.6,26400.6,26400.6,26400.6
2025-12-15 12:55:00,26400.6,26400.6,26400.6,26400.6
2025-12-15 12:56:00,26400.6,26400.6,26400.0,26400.4
2025-12-15 12:57:00,26400.4,26400.4,26400.4,26400.4
2025-12-15 12:58:00,26400.4,26400.4,26400.4,26400.4
2025-12-15 12:59:00,26400.4,26400.4,26397.0,26397.0
2025-12-15 13:00:00,26397.0,26400.4,26397.0,26400.4
2025-12-15 13:01:00,26400.4,26400.4,26400.4,26400.4
2025-12-15 13:02:00,26400.4,26404.9,26397.7,26404.9
2025-12-15 13:03:00,26404.9,26404.9,26404.9,26404.9
2025-12-15 13:04:00,26404.9,26404.9,26404.9,26404.9
2025-12-15 13:05:00,26404.9,26410.0,26404.9,26410.0
2025-12-15 13:06:00,26410.0,26415.0,26410.0,26415.0
2025-12-15 13:07:00,26415.0,26416.0,26415.0,26416.0
2025-12-15 13:08:00,26416.0,26416.0,26416.0,26416.0
2025-12-15 13:09:00,26416.0,26416.0,26416.0,26416.0
2025-12-15 13:10:00,26416.0,26416.0,26407.9,26407.9
2025-12-15 13:11:00,26407.9,26416.9,26407.9,26416.9
2025-12-15 13:12:00,26416.9,26416.9,26416.9,26416.9
2025-12-15 13:13:00,26416.9,26419.0,26416.9,26419.0
2025-12-15 13:14:00,26419.0,26419.0,26419.0,26419.0
2025-12-15 13:15:00,26419.0,26420.0,26419.0,26420.0
2025-12-15 13:16:00,26421.0,26421.0,26421.0,26421.0
2025-12-15 13:17:00,26421.0,26421.0,26415.0,26415.0
2025-12-15 13:18:00,26415.0,26415.0,26411.8,26411.8
2025-12-15 13:19:00,26411.8,26411.8,26405.5,26405.5
2025-12-15 13:20:00,26405.5,26405.5,26405.5,26405.5
2025-12-15 13:21:00,26405.5,26406.3,26405.5,26406.3
2025-12-15 13:22:00,26406.3,26406.3,26406.3,26406.3
2025-12-15 13:23:00,26406.3,26406.3,26406.3,26406.3
2025-12-15 13:24:00,26406.3,26408.7,26406.3,26408.7
2025-12-15 13:25:00,26408.7,26408.7,26408.7,26408.7
2025-12-15 13:26:00,26408.7,26408.7,26403.7,26403.7
2025-12-15 13:27:00,26403.7,26403.7,26402.1,26402.1
2025-12-15 13:28:00,26402.1,26410.0,26402.1,26410.0
2025-12-15 13:29:00,26410.0,26413.0,26410.0,26413.0
2025-12-15 13:30:00,26413.0,26413.0,26402.0,26402.0
2025-12-15 13:31:00,26402.0,26402.0,26402.0,26402.0
2025-12-15 13:32:00,26402.0,26402.0,26402.0,26402.0
2025-12-15 13:33:00,26402.0,26402.0,26402.0,26402.0
2025-12-15 13:34:00,26402.0,26410.0,26402.0,26410.0
2025-12-15 13:35:00,26410.0,26410.0,26410.0,26410.0
2025-12-15 13:36:00,26410.0,26410.0,26410.0,26410.0
2025-12-15 13:37:00,26410.0,26410.0,26410.0,26410.0
2025-12-15 13:38:00,26410.0,26414.0,26410.0,26414.0
2025-12-15 13:39:00,26414.0,26414.0,26414.0,26414.0
2025-12-15 13:40:00,26414.0,26415.0,26414.0,26415.0
2025-12-15 13:41:00,26415.0,26415.0,26415.0,26415.0
2025-12-15 13:42:00,26415.0,26415.0,26410.0,26410.0
2025-12-15 13:43:00,26410.0,26410.0,26410.0,26410.0
2025-12-15 13:44:00,26410.0,26410.0,26400.5,26400.5
2025-12-15 13:45:00,26400.5,26407.0,26400.5,26407.0
2025-12-15 13:46:00,26407.0,26407.0,26405.0,26405.0
2025-12-15 13:47:00,26405.0,26405.0,26405.0,26405.0
2025-12-15 13:48:00,26405.0,26405.0,26405.0,26405.0
2025-12-15 13:49:00,26405.0,26405.0,26405.0,26405.0
2025-12-15 13:50:00,26405.0,26415.0,26405.0,26415.0
2025-12-15 13:51:00,26415.0,26415.0,26415.0,26415.0
2025-12-15 13:52:00,26415.0,26415.0,26414.8,26414.8
2025-12-15 13:53:00,26414.8,26415.0,26414.8,26415.0
2025-12-15 13:54:00,26415.0,26425.0,26412.2,26425.0
2025-12-15 13:55:00,26425.0,26425.0,26418.0,26418.0
2025-12-15 13:56:00,26418.0,26418.0,26408.4,26415.8
2025-12-15 13:57:00,26415.8,26416.0,26413.0,26413.0
2025-12-15 13:58:00,26413.0,26413.0,26413.0,26413.0
2025-12-15 13:59:00,26413.0,26413.0,26413.0,26413.0
2025-12-15 14:00:00,26413.0,26413.0,26413.0,26413.0
2025-12-15 14:01:00,26413.0,26413.0,26408.9,26408.9
2025-12-15 14:02:00,26408.9,26418.6,26408.9,26418.6
2025-12-15 14:03:00,26418.6,26418.6,26416.3,26416.3
2025-12-15 14:04:00,26416.3,26416.3,26412.7,26412.7
2025-12-15 14:05:00,26412.7,26412.7,26412.7,26412.7
2025-12-15 14:06:00,26412.7,26413.2,26412.7,26413.2
2025-12-15 14:07:00,26413.2,26413.2,26413.2,26413.2
2025-12-15 14:08:00,26413.2,26413.2,26413.2,26413.2
2025-12-15 14:09:00,26413.2,26413.2,26393.1,26393.1
2025-12-15 14:10:00,26393.1,26393.1,26390.0,26390.0
2025-12-15 14:11:00,26390.0,26390.0,26390.0,26390.0
2025-12-15 14:12:00,26390.0,26390.0,26390.0,26390.0
2025-12-15 14:13:00,26390.0,26390.0,26390.0,26390.0
2025-12-15 14:14:00,26390.0,26390.0,26390.0,26390.0
2025-12-15 14:15:00,26390.0,26390.0,26390.0,26390.0
2025-12-15 14:16:00,26390.0,26390.0,26390.0,26390.0
2025-12-15 14:17:00,26390.0,26390.0,26390.0,26390.0
2025-12-15 14:18:00,26390.0,26390.0,26390.0,26390.0
2025-12-15 14:19:00,26390.0,26390.0,26390.0,26390.0
2025-12-15 14:20:00,26390.0,26390.0,26390.0,26390.0
2025-12-15 14:21:00,26390.0,26390.0,26390.0,26390.0
2025-12-15 14:22:00,26390.0,26390.0,26390.0,26390.0
2025-12-15 14:23:00,26390.0,26390.0,26390.0,26390.0
2025-12-15 14:24:00,26390.0,26390.0,26390.0,26390.0
2025-12-15 14:25:00,26390.0,26390.0,26390.0,26390.0
2025-12-15 14:26:00,26390.0,26390.0,26390.0,26390.0
2025-12-15 14:27:00,26390.0,26390.0,26390.0,26390.0
2025-12-15 14:28:00,26390.0,26390.0,26390.0,26390.0
2025-12-15 14:29:00,26390.0,26390.0,26390.0,26390.0
2025-12-15 14:30:00,26390.0,26390.0,26390.0,26390.0
2025-12-15 14:31:00,26390.0,26401.8,26390.0,26401.8
2025-12-15 14:32:00,26401.8,26401.8,26401.8,26401.8
2025-12-15 14:33:00,26401.8,26401.8,26401.8,26401.8
2025-12-15 14:34:00,26401.8,26401.8,26401.8,26401.8
2025-12-15 14:35:00,26401.8,26401.8,26401.8,26401.8
2025-12-15 14:36:00,26401.8,26401.8,26398.1,26398.1
2025-12-15 14:37:00,26398.1,26398.1,26398.1,26398.1
2025-12-15 14:38:00,26398.1,26401.8,26398.1,26401.8
2025-12-15 14:39:00,26401.8,26403.2,26401.8,26402.2
2025-12-15 14:40:00,26402.2,26402.2,26402.2,26402.2
2025-12-15 14:41:00,26402.2,26402.2,26402.2,26402.2
2025-12-15 14:42:00,26402.2,26405.4,26402.2,26405.4
2025-12-15 14:43:00,26405.4,26415.0,26405.4,26415.0
2025-12-15 14:44:00,26415.0,26415.0,26415.0,26415.0
2025-12-15 14:45:00,26415.0,26415.0,26415.0,26415.0
2025-12-15 14:46:00,26415.0,26415.0,26415.0,26415.0
2025-12-15 14:47:00,26420.9,26425.9,26420.9,26425.0
2025-12-15 14:48:00,26426.0,26426.0,26415.9,26415.9
2025-12-15 14:49:00,26415.9,26415.9,26415.0,26415.0
2025-12-15 14:50:00,26415.0,26415.1,26415.0,26415.1
2025-12-15 14:51:00,26415.1,26424.0,26415.0,26424.0
2025-12-15 14:52:00,26424.0,26424.0,26424.0,26424.0
2025-12-15 14:53:00,26424.0,26424.0,26415.1,26415.1
2025-12-15 14:54:00,26415.1,26420.0,26415.1,26420.0
2025-12-15 14:55:00,26420.0,26420.0,26420.0,26420.0
2025-12-15 14:56:00,26420.0,26420.0,26420.0,26420.0
2025-12-15 14:57:00,26420.0,26420.0,26420.0,26420.0
2025-12-15 14:58:00,26420.0,26420.0,26420.0,26420.0
2025-12-15 14:59:00,26420.0,26420.0,26420.0,26420.0
2025-12-15 15:00:00,26420.0,26420.0,26420.0,26420.0
2025-12-15 15:01:00,26420.0,26420.0,26412.2,26413.0
2025-12-15 15:02:00,26413.0,26413.0,26413.0,26413.0
2025-12-15 15:03:00,26413.0,26413.0,26401.0,26401.0
2025-12-15 15:04:00,26401.0,26401.0,26401.0,26401.0
2025-12-15 15:05:00,26401.0,26410.0,26401.0,26410.0
2025-12-15 15:06:00,26410.0,26411.9,26410.0,26411.9
2025-12-15 15:07:00,26411.9,26411.9,26402.7,26409.0
2025-12-15 15:08:00,26409.0,26409.0,26409.0,26409.0
2025-12-15 15:09:00,26409.0,26418.9,26409.0,26418.9
2025-12-15 15:10:00,26418.9,26418.9,26410.0,26417.0
2025-12-15 15:11:00,26417.0,26417.0,26417.0,26417.0
2025-12-15 15:12:00,26417.0,26417.0,26417.0,26417.0
2025-12-15 15:13:00,26417.0,26417.0,26413.0,26413.0
2025-12-15 15:14:00,26413.0,26413.0,26413.0,26413.0
2025-12-15 15:15:00,26410.1,26410.1,26410.1,26410.1
2025-12-15 15:16:00,26407.4,26407.4,26407.4,26407.4
2025-12-15 15:18:00,26407.7,26407.7,26407.7,26407.7
2025-12-15 15:19:00,26407.7,26414.8,26407.4,26414.8
2025-12-15 15:20:00,26414.8,26414.8,26404.6,26404.6
2025-12-15 15:21:00,26404.6,26410.0,26403.9,26404.4
2025-12-15 15:22:00,26404.4,26405.0,26403.8,26405.0
2025-12-15 15:23:00,26405.0,26405.0,26405.0,26405.0
2025-12-15 15:24:00,26405.0,26405.0,26405.0,26405.0
2025-12-15 15:25:00,26405.0,26405.0,26404.7,26405.0
2025-12-15 15:26:00,26405.0,26405.0,26405.0,26405.0
2025-12-15 15:27:00,26405.0,26412.6,26405.0,26412.6
2025-12-15 15:28:00,26412.6,26413.0,26405.1,26412.0
2025-12-15 15:29:00,26412.0,26412.0,26405.0,26405.0
2025-12-16 09:15:00,26375.0,26375.0,26315.1,26324.9
2025-12-16 09:16:00,26324.9,26329.1,26324.9,26327.4
2025-12-16 09:17:00,26327.4,26331.2,26325.0,26331.2
2025-12-16 09:18:00,26331.2,26336.2,26326.1,26332.2
2025-12-16 09:19:00,26332.2,26336.6,26332.2,26335.5
2025-12-16 09:20:00,26335.5,26335.6,26330.0,26335.6
2025-12-16 09:21:00,26335.6,26338.9,26330.0,26338.9
2025-12-16 09:22:00,26338.9,26338.9,26330.0,26330.0
2025-12-16 09:23:00,26330.0,26331.7,26327.7,26327.7
2025-12-16 09:24:00,26327.7,26327.7,26325.0,26325.0
2025-12-16 09:25:00,26325.0,26326.2,26322.0,26326.2
2025-12-16 09:26:00,26326.2,26333.0,26325.0,26325.0
2025-12-16 09:27:00,26325.0,26325.0,26324.0,26325.0
2025-12-16 09:28:00,26325.0,26325.0,26324.5,26324.5
2025-12-16 09:29:00,26324.5,26326.3,26320.1,26320.1
2025-12-16 09:30:00,26320.1,26320.1,26314.4,26314.4
2025-12-16 09:31:00,26314.4,26314.4,26312.0,26312.0
2025-12-16 09:32:00,26312.0,26312.0,26311.0,26312.0
2025-12-16 09:33:00,26312.0,26325.0,26312.0,26325.0
2025-12-16 09:34:00,26325.0,26325.0,26320.0,26323.7
2025-12-16 09:35:00,26323.7,26323.7,26320.0,26320.0
2025-12-16 09:36:00,26320.0,26320.0,26312.0,26312.0
2025-12-16 09:37:00,26312.0,26312.0,26310.0,26310.1
2025-12-16 09:38:00,26310.1,26320.5,26310.1,26316.4
2025-12-16 09:39:00,26316.4,26321.6,26316.4,26321.6
2025-12-16 09:40:00,26321.6,26323.0,26321.6,26323.0
2025-12-16 09:41:00,26323.0,26332.5,26323.0,26332.5
2025-12-16 09:42:00,26332.5,26333.0,26331.8,26331.8
2025-12-16 09:43:00,26331.8,26331.8,26330.0,26331.3
2025-12-16 09:44:00,26331.3,26331.3,26325.0,26325.0
2025-12-16 09:45:00,26325.0,26325.0,26325.0,26325.0
2025-12-16 09:46:00,26325.0,26325.0,26325.0,26325.0
2025-12-16 09:47:00,26325.0,26325.0,26325.0,26325.0
2025-12-16 09:48:00,26325.0,26335.0,26325.0,26335.0
2025-12-16 09:49:00,26335.0,26336.0,26335.0,26335.0
2025-12-16 09:50:00,26335.0,26335.0,26333.0,26333.9
2025-12-16 09:51:00,26333.9,26333.9,26330.1,26330.1
2025-12-16 09:52:00,26330.1,26330.1,26327.0,26327.0
2025-12-16 09:53:00,26327.0,26330.0,26327.0,26330.0
2025-12-16 09:54:00,26330.0,26337.0,26330.0,26337.0
2025-12-16 09:55:00,26337.0,26337.0,26324.0,26324.0
2025-12-16 09:56:00,26324.0,26324.0,26320.0,26320.0
2025-12-16 09:57:00,26320.0,26325.0,26320.0,26324.2
2025-12-16 09:58:00,26324.2,26324.2,26311.5,26311.5
2025-12-16 09:59:00,26311.5,26311.5,26301.0,26301.0
2025-12-16 10:00:00,26301.0,26303.2,26300.0,26303.2
2025-12-16 10:01:00,26303.2,26303.2,26299.9,26300.0
2025-12-16 10:02:00,26295.0,26295.0,26290.0,26290.0
2025-12-16 10:03:00,26290.0,26290.0,26285.0,26287.8
2025-12-16 10:04:00,26287.8,26295.0,26284.1,26292.9
2025-12-16 10:05:00,26292.9,26298.4,26285.7,26298.4
2025-12-16 10:06:00,26298.4,26299.6,26298.4,26299.6
2025-12-16 10:07:00,26299.6,26301.8,26299.6,26301.0
2025-12-16 10:08:00,26301.0,26301.0,26299.0,26299.0
2025-12-16 10:09:00,26299.0,26299.0,26290.0,26290.0
2025-12-16 10:10:00,26290.0,26292.0,26290.0,26292.0
2025-12-16 10:11:00,26292.0,26293.1,26291.6,26291.6
2025-12-16 10:12:00,26291.6,26291.6,26290.0,26290.0
2025-12-16 10:13:00,26290.0,26290.0,26288.7,26288.7
2025-12-16 10:14:00,26288.7,26289.9,26286.1,26288.0
2025-12-16 10:15:00,26288.0,26290.1,26286.0,26287.0
2025-12-16 10:16:00,26287.0,26295.0,26287.0,26295.0
2025-12-16 10:17:00,26295.0,26299.5,26295.0,26296.2
2025-12-16 10:18:00,26296.2,26300.0,26296.2,26300.0
2025-12-16 10:19:00,26300.0,26314.0,26300.0,26313.8
2025-12-16 10:20:00,26313.8,26313.8,26310.0,26310.0
2025-12-16 10:21:00,26310.0,26310.0,26310.0,26310.0
2025-12-16 10:22:00,26310.0,26310.0,26307.5,26307.5
2025-12-16 10:23:00,26307.5,26309.1,26305.0,26305.0
2025-12-16 10:24:00,26305.0,26305.0,26305.0,26305.0
2025-12-16 10:25:00,26303.0,26303.0,26303.0,26303.0
2025-12-16 10:26:00,26303.0,26305.1,26303.0,26305.1
2025-12-16 10:27:00,26305.1,26308.0,26305.1,26308.0
2025-12-16 10:28:00,26308.0,26311.8,26308.0,26308.0
2025-12-16 10:29:00,26308.0,26308.0,26308.0,26308.0
2025-12-16 10:30:00,26308.0,26308.0,26308.0,26308.0
2025-12-16 10:31:00,26308.0,26308.0,26308.0,26308.0
2025-12-16 10:32:00,26308.0,26309.5,26308.0,26309.5
2025-12-16 10:33:00,26309.5,26309.5,26308.0,26308.0
2025-12-16 10:34:00,26308.0,26308.0,26303.7,26303.7
2025-12-16 10:35:00,26303.7,26310.8,26300.0,26300.0
2025-12-16 10:36:00,26300.0,26300.0,26300.0,26300.0
2025-12-16 10:37:00,26300.0,26300.0,26300.0,26300.0
2025-12-16 10:38:00,26300.0,26301.0,26300.0,26301.0
2025-12-16 10:39:00,26301.0,26308.1,26301.0,26304.2
2025-12-16 10:40:00,26304.2,26304.2,26300.0,26300.0
2025-12-16 10:41:00,26300.0,26305.0,26300.0,26305.0
2025-12-16 10:42:00,26305.0,26305.0,26292.0,26298.0
2025-12-16 10:43:00,26298.0,26300.6,26298.0,26300.6
2025-12-16 10:44:00,26300.6,26300.6,26300.6,26300.6
2025-12-16 10:45:00,26300.6,26301.6,26292.3,26292.3
2025-12-16 10:46:00,26292.3,26292.3,26292.3,26292.3
2025-12-16 10:47:00,26292.3,26292.7,26292.3,26292.7
2025-12-16 10:48:00,26292.7,26292.7,26292.7,26292.7
2025-12-16 10:49:00,26292.7,26295.0,26292.7,26295.0
2025-12-16 10:50:00,26295.0,26295.4,26295.0,26295.4
2025-12-16 10:51:00,26295.4,26301.2,26295.0,26301.2
2025-12-16 10:52:00,26301.2,26304.0,26301.2,26304.0
2025-12-16 10:53:00,26304.0,26304.0,26299.2,26299.2
2025-12-16 10:54:00,26299.2,26299.2,26299.2,26299.2
2025-12-16 10:55:00,26299.2,26300.0,26299.0,26300.0
2025-12-16 10:56:00,26300.0,26300.0,26292.0,26296.8
2025-12-16 10:57:00,26296.8,26296.8,26296.8,26296.8
2025-12-16 10:58:00,26296.8,26296.8,26296.8,26296.8
2025-12-16 10:59:00,26296.8,26296.8,26291.6,26291.6
2025-12-16 11:00:00,26291.6,26291.6,26291.0,26291.6
2025-12-16 11:01:00,26291.6,26292.9,26290.1,26290.1
2025-12-16 11:02:00,26290.1,26297.9,26290.1,26297.9
2025-12-16 11:03:00,26297.9,26297.9,26290.0,26290.0
2025-12-16 11:04:00,26290.0,26290.0,26290.0,26290.0
2025-12-16 11:05:00,26290.0,26295.4,26290.0,26295.4
2025-12-16 11:06:00,26295.4,26296.7,26295.4,26296.7
2025-12-16 11:07:00,26296.7,26306.8,26296.7,26305.1
2025-12-16 11:08:00,26305.1,26305.1,26305.1,26305.1
2025-12-16 11:09:00,26305.1,26306.3,26303.1,26303.1
2025-12-16 11:10:00,26303.1,26306.3,26303.1,26306.3
2025-12-16 11:11:00,26306.3,26307.3,26306.3,26307.3
2025-12-16 11:12:00,26307.3,26307.3,26300.0,26300.0
2025-12-16 11:13:00,26300.0,26300.5,26298.4,26300.5
2025-12-16 11:14:00,26300.5,26300.5,26300.5,26300.5
2025-12-16 11:15:00,26300.5,26300.5,26299.9,26300.2
2025-12-16 11:16:00,26300.2,26300.2,26295.0,26295.0
2025-12-16 11:17:00,26295.0,26295.0,26295.0,26295.0
2025-12-16 11:18:00,26295.0,26295.0,26295.0,26295.0
2025-12-16 11:19:00,26295.0,26302.1,26295.0,26302.1
2025-12-16 11:20:00,26302.1,26302.8,26302.1,26302.7
2025-12-16 11:21:00,26302.7,26302.7,26295.0,26295.0
2025-12-16 11:22:00,26295.0,26295.0,26295.0,26295.0
2025-12-16 11:23:00,26295.0,26295.0,26295.0,26295.0
2025-12-16 11:24:00,26295.0,26295.0,26295.0,26295.0
2025-12-16 11:25:00,26295.0,26295.0,26290.6,26290.6
2025-12-16 11:26:00,26290.6,26290.7,26290.6,26290.7
2025-12-16 11:27:00,26290.7,26293.2,26290.7,26293.2
2025-12-16 11:28:00,26293.2,26293.2,26293.2,26293.2
2025-12-16 11:29:00,26293.2,26302.5,26293.2,26302.5
2025-12-16 11:30:00,26302.5,26302.5,26300.0,26300.0
2025-12-16 11:31:00,26300.0,26300.0,26300.0,26300.0
2025-12-16 11:32:00,26300.0,26300.0,26300.0,26300.0
2025-12-16 11:33:00,26300.0,26300.0,26290.0,26290.1
2025-12-16 11:34:00,26290.1,26290.1,26285.0,26285.0
2025-12-16 11:35:00,26285.0,26285.0,26275.0,26275.0
2025-12-16 11:36:00,26275.0,26277.9,26270.0,26277.9
2025-12-16 11:37:00,26277.9,26280.5,26271.5,26279.8
2025-12-16 11:38:00,26279.8,26280.9,26279.1,26279.2
2025-12-16 11:39:00,26279.2,26279.8,26275.0,26275.0
2025-12-16 11:40:00,26275.0,26279.9,26275.0,26278.7
